FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value,Cluster 10 Average,Cluster 10 Log2 Fold Change,Cluster 10 P-Value,Cluster 11 Average,Cluster 11 Log2 Fold Change,Cluster 11 P-Value,Cluster 12 Average,Cluster 12 Log2 Fold Change,Cluster 12 P-Value,Cluster 13 Average,Cluster 13 Log2 Fold Change,Cluster 13 P-Value,Cluster 14 Average,Cluster 14 Log2 Fold Change,Cluster 14 P-Value,Cluster 15 Average,Cluster 15 Log2 Fold Change,Cluster 15 P-Value,Cluster 16 Average,Cluster 16 Log2 Fold Change,Cluster 16 P-Value,Cluster 17 Average,Cluster 17 Log2 Fold Change,Cluster 17 P-Value,Cluster 18 Average,Cluster 18 Log2 Fold Change,Cluster 18 P-Value,Cluster 19 Average,Cluster 19 Log2 Fold Change,Cluster 19 P-Value,Cluster 20 Average,Cluster 20 Log2 Fold Change,Cluster 20 P-Value,Cluster 21 Average,Cluster 21 Log2 Fold Change,Cluster 21 P-Value,Cluster 22 Average,Cluster 22 Log2 Fold Change,Cluster 22 P-Value,Cluster 23 Average,Cluster 23 Log2 Fold Change,Cluster 23 P-Value,Cluster 24 Average,Cluster 24 Log2 Fold Change,Cluster 24 P-Value,Cluster 25 Average,Cluster 25 Log2 Fold Change,Cluster 25 P-Value,Cluster 26 Average,Cluster 26 Log2 Fold Change,Cluster 26 P-Value
ENSG00000172183,ISG20,0.6560720927237909,1.3085924450669697,9.834722099954613e-09,0.12214827332614346,-1.257674611767077,0.0017754483143101992,0.2869714115631586,0.005832685130567006,1,0.3083614771052049,0.11821011599326736,0.7096520591822607,0.262044589716715,-0.1577721980725224,0.4456775784315404,0.2634756226001049,-0.12580667166869763,0.7717587819967968,0.5568725367904842,0.9783540445816624,0.21387817050825939,0.15853646158301202,-0.8702006317070079,0.09580760832549416,0.3863304293809836,0.4586403424016039,0.088837681016902,0.25410648851171197,-0.17016432216889377,1,0.21279296905778608,-0.4932866639416582,0.006907602967503708,0.31297646827912196,0.15390615757982706,0.4987415557281696,0.7115837130773176,1.3315703769775682,0.06508516769559539,0.13244216769474076,-1.1038421609918865,1,0.19747410513908692,-0.5481608252889767,0.2833674252490703,0.18688403947451318,-0.6193225134912712,0.6354271401293349,0.8188822851147848,1.5254152533856613,0.33098180373538666,0.1818702298481039,-0.6497484783324936,1,0.1533067412380938,-0.8956566684440253,1,0.09304644734702719,-1.6327366049591245,0.015590084033821786,0.25243959308450886,-0.1750978029577226,1,0.24274411480639554,-0.22969146666370022,1,0.1141799712581452,-1.3017879650121755,1,0.36311015739049285,0.35365665288555226,0.9392037650810205,0.12849589239822887,-1.1405676709343473,1,1.3781041168220447,2.279740254932756,0.12400152125576148
ENSG00000109814,UGDH,0.25131061332875504,-1.8048714498611589,1.0613934227337762e-08,0.4095154382175501,-1.0729428188493118,0.00490773182079579,1.324163127599774,0.6811175636967128,0.07911815123266618,0.7118576005592802,-0.26488390253558564,0.40526274608274016,1.1188804286731702,0.5363448633937512,0.00021865909777388942,0.7348174530980351,-0.21395760584913204,0.5607078803714489,0.4423701596169142,-0.9400681704376561,0.6381159067313773,0.4527535383871339,-0.9207008135781628,0.04881163724977196,0.1344630585377969,-2.706457282648161,9.23081659612643e-14,0.6634704298350196,-0.35160890361951574,1,1.1678831184929188,0.5741127282115805,0.00033220800252210667,1.0791432188380707,0.4241412838823913,0.017541453406189178,0.2080288646763049,-2.0245468949385814,0.2626758283487401,0.3879500664332672,-1.1240627395270555,1,0.711820642568761,-0.2542895523566898,0.6811327029989659,0.5761239996872247,-0.5588764568405912,0.576519537458678,0.1885754158150766,-2.15002083977109,1,0.3668056882891534,-1.2059165380586587,1,0.3055914375346003,-1.4691931889877492,0.8063935441820209,0.27303204626926897,-1.6457463938966672,0.013513684824716828,0.13623724071227464,-2.6258941973681136,0.6064762614685765,0.7299298557115391,-0.2103260257269679,1,0.3950627005531824,-1.0933263686465406,1,0.6562633119809825,-0.3620821801991362,0.9392037650810205,0.20216687070654676,-2.0571730099193037,1,0.3029453015427771,-1.4714154027173545,1
ENSG00000025434,NR1H3,0.045659807819248506,-1.9133541305259127,1.064042793469454e-08,0.14575097212118107,-0.18947578550462518,0.820122721964694,0.13932167078912716,-0.2566015898949421,0.7868738048563176,0.1345276946085031,-0.32074180808616815,0.3052339620920758,0.13128610855166462,-0.4121594232618975,0.01443524529103498,0.15007603183467225,-0.15064212934059684,0.7161118457119355,0.09439464264552842,-0.8104790616011988,0.7573444184901325,0.9030137117166058,2.6723058765089074,3.6021567352906806e-28,0.023509532622813103,-2.8656671751698113,1.7547880821944155e-13,0.14719910750995577,-0.1673630366624015,1,0.11545549231320866,-0.5988648631819453,0.001035203749844204,0.12342733960303401,-0.4853205719669851,0.014405249690600301,0.04999835374194452,-1.7108436129080777,0.40570084978420407,0.09962463941639792,-0.7211004653717819,1,0.11264367969201437,-0.5692150230419064,0.32780803950068627,0.1596046698780156,-0.05090114272469881,1,0.03358192336432871,-2.20160417769582,1,0.12056565798919247,-0.44964301015161956,1,0.14819651653015734,-0.1526632564446464,1,1.357615924804694,3.241581252863541,2.3511249208144478e-29,0.025377525230717825,-2.639933657218328,0.6064762614685765,0.12052330175702157,-0.4421147518737891,1,0.4955410752603502,1.5929725714695249,0.4213373386538742,0.1265888622095296,-0.3554823547300394,0.9392037650810205,0.03940540700212352,-2.0164461657367863,1,0.056430987542282006,-1.4854548625675692,1
ENSG00000147676,MAL2,0.18397148031150792,-1.805250984920729,1.0768823213526481e-08,0.24188459203089624,-1.3879728100152262,0.00025267340297491464,1.0682484770219876,0.8299120072586881,0.027259546956775772,0.4578463556003677,-0.463969748271302,0.10668223198700903,0.9201200884450708,0.7737514785114158,1.81947821414709e-08,0.6034761438635962,-0.037951395988346404,0.9916467587910378,0.3647319624114205,-0.7676139453271251,0.7740623931154372,0.3748358803351949,-0.7404354937057767,0.13199166404522858,0.10163572335106395,-2.6600594331180316,7.397197898482988e-13,0.6580981996339264,0.0909748383380905,1,0.7636639435651806,0.3684456700865815,0.03184842823682897,0.7287199999795291,0.2813814519312184,0.1495627190167568,0.1973149317316025,-1.6503613476539412,0.41204197607409404,0.2871533724354999,-1.107182402113141,1,0.4078615068918968,-0.6169767957337613,0.21341574660830645,0.4873642598060834,-0.3482270487199257,0.8041637404158478,0.16015994219910615,-1.9326984100435336,1,0.25032700175722167,-1.3061630475826473,0.9712153343261591,0.21667352761650588,-1.514043021752165,0.779589024289632,0.19902599162259868,-1.6518291165853487,0.013249140800842678,0.10818839703621809,-2.5053809460266026,0.6064762614685765,0.44644546988868555,-0.46890341924686196,1,0.2900171269956888,-1.086899522122371,1,0.4797051620571649,-0.3621681654399189,0.9392037650810205,0.14220212092070664,-2.110359722202798,1,0.169292962626846,-1.8508389905404794,1
ENSG00000138411,HECW2,0.005692336783832042,-2.269412209603048,1.1359164466392355e-08,0.05099561199511772,0.9838130071920199,0.002063276485739249,0.01231860351933752,-1.1327682914676442,0.05241568955679638,0.01765295540111579,-0.6359635596642725,0.05897278034517638,0.010024920345670844,-1.6379884630812258,7.85167915887533e-19,0.015959208140939384,-0.7807912944174706,0.03041713354083123,0.01452225271469668,-0.8392405388202215,0.8047478380734006,0.008934558123289013,-1.5838943649124895,0.00512212561526625,0.003583770216892241,-2.9058748293249224,1.930497291341173e-10,0.017191136643498483,-0.6044187811756512,1,0.0078303147744889,-1.9470469042776823,4.031477696905003e-19,0.010686349749180434,-1.4635848925344312,2.0138847961058613e-11,0.016070899417053596,-0.6664316742940795,1,0.042193964929297945,0.6961728611619327,0.9537898499022356,0.018277281360961767,-0.553516952869149,0.41528150864825275,0.01465757172349123,-0.8433814992769113,0.5215789754080838,0.007749674622537395,-1.382417495280868,1,0.8674596918035967,5.340454498703034,4.589431383151402e-49,0.08176359532698335,1.6436953780084091,0.043433424566802915,0.00323327423213608,-2.924091908866278,0.00042642136141450603,0,-4.336715951562288,0.6064762614685765,0.011882579046466916,-0.9873967334746485,1,0.01598519597614033,-0.5589229183923399,1,0.0066625716952384015,-1.43115577482292,1,2.244394920555731,6.934166027831568,2.20996155642011e-87,0.005940103951819159,-1.5965719308764834,1
ENSG00000141401,IMPA2,0.2557918146266654,-1.7987208231491267,1.1607836355159715e-08,0.2918465091882751,-1.5888381090995372,2.8891995236545436e-05,1.2936268709884584,0.624762457291131,0.11289728206636082,0.8546465304540197,-0.0025073479001417875,1,0.9437391732223325,0.18066094036478725,0.3305125074064556,0.6501642620895741,-0.4210502568883314,0.18657455276033932,0.4395774187102418,-0.9688024955196535,0.6187699364325641,0.465428144096916,-0.8999689958591552,0.05513526048102235,0.13790347794601343,-2.689356381895345,1.1824021849319138e-13,0.6462792931915211,-0.40942864394205036,1,1.3257805829082774,0.7863621593446887,2.6513039852891316e-07,1.208091839144848,0.6027416586965513,0.0002790310604932702,0.22588541958414224,-1.9254760241292572,0.29702053593437977,0.31176651864425703,-1.458607575964478,1,0.9053214256728562,0.083619366503975,0.8972871897360565,0.4775925453237559,-0.8516036285776148,0.320378340202874,0.17565929144418096,-2.270450493726879,1,0.29630543065140524,-1.533144105644787,0.8595798420983479,0.26981986457904505,-1.6680288843268254,0.6899111617619931,0.27231354088434984,-1.6691139936976642,0.012183274079390832,0.12688762615358912,-2.746959343737409,0.6064762614685765,0.8962859623620759,0.0668371875009447,1,0.4156150953796485,-1.0399314787458458,1,0.846146605295277,-0.015921175418617706,0.9392037650810205,0.12335605670229972,-2.7821252684793483,0.8001439999412372,0.3296757693259633,-1.369911893816144,1
ENSG00000090659,CD209,0.021558211649406456,-1.979368175735471,1.1888092355333646e-08,0.04444887802277153,-0.9044664621583958,0.03840710638583063,0.04580438491697331,-0.8601530597089728,0.11087468499276157,0.020870489144176305,-2.053593960543132,1.003365092172306e-11,0.03311637773631824,-1.52003949477431,9.870232681483086e-21,0.019924228797073396,-2.10964569661848,1.4262810828413788e-10,0.04133256541875209,-0.9787416460731504,0.645446810619446,0.8431729503327166,3.878511105357928,1.0282946800975262e-74,0.013618326824190516,-2.632002577123024,2.4163664743895108e-11,0.026323927985357053,-1.623397164060929,0.9150945704415872,0.020242196704263856,-2.204977077424701,2.8890801663851174e-28,0.020081432237001567,-2.203207461848088,2.3651659465799912e-26,0.027677660107147863,-1.5299256344205214,0.5117058378259863,0.03164547369697346,-1.328317354057667,1,0.016687952546965094,-2.3190840258023147,4.241338254739397e-06,0.010993178792618423,-2.867871714496511,0.0014948429338072155,0.012916124370895659,-2.410729292534773,1,0.030652285929455715,-1.3801112622935863,0.9689647665982687,0.026573168481269588,-1.5794517414882954,0.7851573110120261,1.539038534496774,4.804871512183039,5.599394899917191e-92,0.009349614558685514,-2.9487062131663127,0.6064762614685765,0.018672624215876583,-2.0164257820861806,1,1.3244876665944842,4.0764189214591005,7.416957382844444e-10,0.026650286780953606,-1.4587713372899085,1,0.018846064218406903,-2.003058646918335,1,0.023760415807276634,-1.6241874933434723,1
ENSG00000130158,DOCK6,0.051231031054488375,-1.8885359497883516,1.188819640388155e-08,0.17676181725334725,-0.04774043167965791,1,0.1462617291098807,-0.33005959263684526,0.6605772621818161,0.25966366910212685,0.5584018569034641,0.020487213892822407,0.16278856722304513,-0.20681521475351605,0.28687145031151723,0.18556296670707162,0.025293922920756273,0.9740895223305767,0.07596255266149032,-1.2656904104895559,0.4328756555182348,0.06607417402804433,-1.4920640034223163,0.0019373655278670892,0.025946496370299825,-2.865426135616691,1.1195242569318089e-13,0.16653913623389158,-0.13071050800098716,1,0.1882191088612518,0.052033393813001094,0.8356626110074888,0.21190141023479037,0.2550604310637543,0.20755468174480426,0.034820282070282794,-2.3642200678634406,0.18189183773433126,0.12072162188104689,-0.5876844814404754,1,0.252901947527221,0.4895382821707801,0.24098523530767774,0.1844411108539313,0.01710772799827387,0.973352503949782,0.02841547361597045,-2.565407094782272,1,1.2914829804944008,2.8792218718125886,3.837343949566911e-08,0.6541087626158668,1.8655818032416498,0.004228685730679212,0.03269199501382036,-2.4883862064634874,0.00024800585126318904,0.021370547562709747,-3.015892923031308,0.6064762614685765,0.26481176160697695,0.5453679633527939,1,0.05480638620390969,-1.6837545690679372,1,0.25650901026667844,0.5050935958576546,0.9392037650810205,2.0233819856307775,3.525309103713194,5.119581817025665e-09,0.05346093556637243,-1.7008462148074903,1
ENSG00000136235,GPNMB,0.05813450332424213,-1.917762627693286,1.2045812729190629e-08,0.32992093571165687,0.6752223971840297,0.037553620185393724,0.12769707310186498,-0.7473767340206887,0.1697872485750761,0.040958334945446,-2.455960704662098,4.680239490352904e-16,0.06908815074137245,-1.850552310231651,1.3078754573800231e-29,0.05382515540701917,-2.0446947690875166,1.3790340092802384e-10,0.1496909125976427,-0.49806457378114644,0.9916829271516868,1.8317921956957195,3.5281139352821196,7.549576089727166e-59,0.03626775459494948,-2.593349367348583,9.949096890783852e-12,0.08380679113705511,-1.3367392645580147,1,0.038943320819931494,-2.642463500422344,9.367865629729988e-41,0.040741708418750404,-2.560997914853037,3.84457672995504e-36,0.08303298032144359,-1.3401886522199535,0.6040497149037399,0.32114295529521214,0.6113386409158457,0.9479274055605235,0.03715056102717229,-2.5406448431166324,2.1689729577338658e-07,0.032572381607758286,-2.7003490755906014,0.0018537921293302765,0.06458062185447828,-1.6601502089677576,1,0.1185221722605621,-0.8276509920641875,1,0.10731471886666565,-0.9701585098541057,1,4.144339060213535,4.902428077937789,2.357214975673137e-100,0.03873411745741141,-2.4067651139099526,0.6064762614685765,0.07978303074056357,-1.381031696259575,1,4.756737602614329,4.581499609045947,3.9203539463995205e-14,0.08661343203809922,-1.2390071018449884,1,0.049685078393981834,-2.0465397982407145,1,0.056430987542282006,-1.837694922346579,1
ENSG00000250722,SELENOP,0.21606657068843327,-1.8048665339211245,1.245354140419544e-08,0.601610395564024,-0.28106717771778916,0.5633944151826173,0.8192738847649546,0.18130913375563856,0.7606142003222058,0.44575886397103226,-0.7484639339695052,0.006009887888248318,0.7104347576235469,-0.039938418047823276,0.8926374550501269,0.4085953786146096,-0.8732898828511466,0.003066942218205107,0.4267308105395486,-0.7729561220473806,0.7742125038430847,2.5642181813839464,1.9435625898293334,4.0147613019423987e-13,0.1175476631140655,-2.682134933734549,6.7789955315199e-13,0.4464323297108513,-0.7077643234676008,1,0.6165956378804982,-0.27590826272954616,0.16172836260185722,0.7210614493259498,-0.011945339696324941,1,0.21963562536639916,-1.7280617621003054,0.3836264342131604,0.6094683823120814,-0.25300845954581525,1,0.3701149475594758,-0.99572751773135,0.029641145399381164,0.3078090061933158,-1.2504733879366512,0.17768382447992317,0.23507346355030098,-1.6176566800324763,1,0.6447197473828852,-0.17190032691993196,1,0.4701406731301543,-0.6288588289188819,1,5.597156948520014,3.1371596891681977,1.7134597706556313e-27,0.12154498926291168,-2.570900919941894,0.6064762614685765,0.4294703569651614,-0.7568149844243781,1,5.533161407169716,2.9546452421774174,0.0007964387184289499,0.4896990196000225,-0.564387244247148,0.9408062064951956,0.28611752040672295,-1.340932977739748,1,0.24057421004867593,-1.5825619159080133,1
ENSG00000170689,HOXB9,0.19765731130242326,-1.7927409913069905,1.3645426595614258e-08,0.19778027895403766,-1.7743460416815202,3.6202638423039898e-06,0.9369078733017269,0.531920637606783,0.19787073395987212,0.6223753783536242,-0.0886263471544162,0.8416844720180893,1.0033921048148382,0.82328013660318,1.6287309110146894e-09,0.7282751690154141,0.1552815094225976,0.6380362252343854,0.30217456610195786,-1.1319818484869266,0.5060295402273414,0.32330633581017915,-1.0501316249626187,0.02212987702080176,0.10077561849900982,-2.7642014560397388,1.581445620359059e-13,0.7752128180177598,0.23794271975040032,1,0.650499234829615,-0.021840232250459835,0.9774192962695353,0.8709375045582054,0.48466411688073185,0.005312980525294078,0.16338747740671158,-2.0131123014603545,0.2670869668760123,0.24495940750620193,-1.427342393609608,1,0.4756066475885051,-0.4835030083429137,0.3533711052756167,0.7845872419768778,0.256576628846926,0.785543963168111,0.17307606657000182,-1.9136478274350845,1,0.24113131597838494,-1.451438374571217,0.900646975424948,0.19521058384317275,-1.7554351780338027,0.6443934860862784,0.16813026007107615,-1.9876305580472082,0.002625264181519012,0.10551707859087937,-2.632255098368151,0.6064762614685765,0.4753031618586766,-0.4700194181611407,1,0.2237927436659646,-1.5492226531656343,1,0.5996314525714561,-0.13299627418528326,0.9392037650810205,0.10793654961451225,-2.594186826830515,0.8644852847456115,0.2465143140004951,-1.4073297328374181,1
ENSG00000141562,NARF,0.26766094238869814,-1.785914615403685,1.4137576092323922e-08,0.3435312510752187,-1.4039942485226296,0.00020987587479894925,0.9110561560569199,0.03855904062722679,1,1.4620647249209844,0.7972196126381068,0.000279370465837914,0.7902927144328691,-0.2097488845954211,0.2714380321002801,0.8161003765487824,-0.12990527093240278,0.7609502655086838,0.4887296586676767,-0.8682487406379142,0.6922695514647761,0.44132561520618285,-1.0316086698511646,0.02457105057624885,0.15037499830079842,-2.616835858712178,3.630605620902506e-13,0.7209532929867177,-0.303603935142063,1,1.267011571489108,0.6321934336864135,6.02922436414643e-05,1.2431341610307023,0.5881832427370983,0.00041318141898997405,0.36605937561066526,-1.2824042729009726,0.6096494133491965,0.35513253815492435,-1.3238957977915042,1,1.2511991088188827,0.5149081369642456,0.20423599049577953,0.8118666115733754,-0.131109386491902,1,0.4184824296170193,-1.0820832663575013,1,0.49861051778581295,-0.8351446526038946,1,0.30456939259301297,-1.5464266761089296,0.760170030530451,0.2597396966482651,-1.790706915163807,0.006818382134604708,0.1308946038215972,-2.755378755409,0.6064762614685765,1.16619025784611,0.39465518314481457,1,0.2785991298698743,-1.6666340189711502,1,1.295870194723869,0.5455830536584376,0.9392037650810205,0.340942434496634,-1.37958104868835,1,0.3118554574705058,-1.502261798043395,1
ENSG00000179403,VWA1,0.38211324580829986,-1.7829030025157317,1.4550186650420744e-08,0.4241594484188508,-1.613262930625613,2.1534037265746242e-05,1.5651566527879404,0.32068999522038166,0.5010450668584434,1.208053479962072,-0.07157439693995782,0.8847501543573701,1.7743488273735497,0.6520969186553803,3.448708912435853e-06,1.376655171809728,0.1311635814385076,0.6980355103452541,0.5741875304118533,-1.1480838358508205,0.37276608550289614,0.5391901937194183,-1.2564744848696718,0.00519927457615722,0.2173198259523455,-2.596279823997651,4.851142585559452e-13,1.2705324425585598,0.006362549529704664,1,1.477638708800759,0.27013632584706965,0.13529391907507266,1.6430262739364918,0.4534506953150572,0.009892949086470133,0.2776694288168705,-2.192473848048722,0.21189464280383707,0.5192201795466386,-1.2877612272669348,1,0.9637292595872341,-0.4039019595211786,0.45330080010603746,1.007708055990022,-0.33268530017964854,0.8214024141362064,0.25057281279537574,-2.3275375413113415,1,1.8330066985814517,0.5387319255695412,0.9989185275376282,0.4108620665180913,-1.6263989945064021,0.7136265321481586,0.24572884164234207,-2.3836193039619005,0.0003061707126622875,0.2484326154165008,-2.3479337562711526,0.6064762614685765,0.9811615269796967,-0.36762487934564536,1,0.43160029135578887,-1.549618244821368,1,1.0693427570857634,-0.24300950984228215,0.9392037650810205,2.9605453608551935,1.232662072746729,0.5436365241026793,0.4722382641696231,-1.4186226178219326,1
ENSG00000079616,KIF22,0.09846531500543511,-1.8448125487691507,1.601527659787987e-08,0.11973631870475276,-1.5415104224490956,0.00011167551404000081,0.2505361053792025,-0.45585937084570105,0.40165166893348925,0.3029699340762927,-0.18014892248118364,0.6046981858441044,0.22805917863773797,-0.6987967344178556,7.95558232202381e-06,0.2692249025514992,-0.35871539095551386,0.27849996299027285,0.33792164970736505,-0.008671934778690105,1,0.2310518286766833,-0.5725564686837625,0.2868773699548642,0.04601560958489637,-2.9406952834346027,1.6922425227002258e-14,0.24443647414974407,-0.47995892494478154,1,0.7170152598022681,1.4077101803169159,4.301925987747023e-23,0.2644426298349275,-0.41792732304773783,0.036507468027341394,0.3758804808099758,0.14670267745747356,0.8900795313189312,0.10900107606735301,-1.6342197226744923,1,1.4214559580182766,2.2272522163573116,3.295113606622176e-18,0.27157223165468475,-0.32865022456697934,0.937503056930346,0.4055663052461237,0.25925882971542635,1,0.15428317251159376,-1.138252174927512,1,0.18090195466095066,-0.9092953841327625,1,0.1059795442755715,-1.6969445549328654,0.011347678274719327,0.042741095125419494,-2.9568390241785787,0.6064762614685765,1.0100192189496877,1.5804750282785722,1,0.13244876665944844,-1.3425376516147758,1,0.22652743763810565,-0.5718160982608089,0.942437741123341,0.09080376396141507,-1.8855384541670068,1,0.11880207903638318,-1.488980706592001,1
ENSG00000182578,CSF1R,0.047597624596723245,-1.8972876625607848,1.6775777544598066e-08,0.09389394776128095,-0.8854821939193709,0.03854036688362693,0.07287061236791209,-1.2570216132753322,0.01511473560889376,0.03861040491672617,-2.22935850083132,7.494277371444136e-14,0.05102467197610795,-1.988646576950159,1.7405002724661648e-33,0.04074058724177694,-2.139185435468729,2.917061703488187e-11,0.08880916083218354,-0.9427733445165214,0.6571990305907109,2.017963453334486,4.187015089670706,1.0323059190045186e-95,0.02522974232692138,-2.807984697322762,5.307337767615268e-13,0.04297784160874621,-1.9860387338822285,0.6878825482188545,0.03573622381123125,-2.4524422492965443,5.137967708613277e-35,0.031836416961100046,-2.6097330379217816,8.207812964733852e-36,0.05178400923272826,-1.7050612952464368,0.4130015925128946,0.1007966939977673,-0.7484975068741813,1,0.04132254916391356,-2.0766894803308045,1.9787890316972367e-05,0.02605790528620663,-2.7098451544906683,0.001816382996077962,0.023249023867612184,-2.731259516115409,1,0.07663071482363928,-1.1431030653815792,1,0.10322653910031648,-0.7167367559835496,1,3.179386328267145,4.788491891398954,1.1725654511852295e-93,0.03072016212139526,-2.4206962608908813,0.6064762614685765,0.08148054203291599,-1.0427091891518563,1,2.308719018839696,3.808298391795563,6.938748858564601e-08,0.07328828864762241,-1.1622570892556894,1,0.02055934278371662,-2.9456011899802856,0.7901610993962813,0.050490883590462846,-1.6815863402331304,1
ENSG00000176720,BOK,0.2415004158927892,-1.7744712683179147,1.806241947598787e-08,0.33302202022487354,-1.2874485238832467,0.0006939946496056458,0.9908668267455856,0.33175856180205043,0.4837324163575281,1.4071927305460874,0.9169591730252867,1.812504512900991e-05,0.4923694624263848,-0.8305028751023547,7.665303655375486e-08,0.28726574653690895,-1.5317267229121119,1.6881276814822978e-07,0.34183148697670646,-1.2257672781453963,0.44834916386089085,0.3224752141242918,-1.3286484882135983,0.0031085787803495826,0.13804682875468913,-2.580267343614441,7.09311449105678e-13,0.35993942347324953,-1.1514580820531874,1,1.219571526126646,0.7682900945345992,5.619833237446806e-07,1.5885258902156716,1.2702265797170513,7.335331268657313e-18,0.1705300993698465,-2.2229597509780343,0.20656029029986067,0.3633369202245101,-1.1310244260642779,1,0.9820065409481958,0.3164143113760694,0.48013759450705823,0.20113445642790742,-1.9978769759242923,0.017362927362536973,0.10849544471552353,-2.8462006728381506,1,0.3688491740177838,-1.110323867568126,1,0.2504010106888865,-1.6686046554230622,0.6910873356456926,0.13974929736677055,-2.5267286698910416,0.00014346833104220754,0.15894344749765374,-2.317905917390091,0.6064762614685765,0.9811615269796967,0.304936579224418,1,0.2215091442408017,-1.835015633554468,1,1.3091953381143457,0.7204043596571883,0.9392037650810205,0.22786604918619255,-1.798315916674532,1,0.2999752495668675,-1.398105892822943,1
ENSG00000168906,MAT2A,0.28485906628878643,-1.7637975545919553,1.9944543341938192e-08,0.6720739270032238,-0.485496567426849,0.2503027812478508,0.4915296305673689,-0.9473725938546534,0.0455115618225668,1.5491990170979204,0.8148778363723278,0.0001904934238765236,0.8809204773101411,-0.09997368579881871,0.6624078855275319,1.365354862939746,0.6009400722095191,0.017645305674624943,0.5926196203958914,-0.6570508042692423,0.727916068738387,0.9971382426433482,0.10261028538237307,0.9000211861156724,0.14435426433641949,-2.744722523747482,4.71233107785036e-14,1.1652367306171316,0.3283962175847821,1,1.0016138813665374,0.1262762077956931,0.54510067069235,0.9070929878762659,-0.043575851856309536,0.9061504752909992,0.5365894749805118,-0.798088192293077,0.9164337658206141,0.6129845460561896,-0.6043636314843187,1,1.938981153075944,1.1126760152906696,0.0006090864281160999,1.5227588401627,0.72492403193845,0.24277312868861053,0.5269778743325428,-0.8190330450489223,1,0.5384584894941054,-0.7923325232699094,1,1.124249435746021,0.27413383182897877,1,0.6204293998776678,-0.5938185014889045,0.42332839363126007,0.1108597154815568,-3.0606659032515435,0.6064762614685765,1.4938099372701266,0.6849673009518022,1,0.3699431068763904,-1.3281228861386527,1,1.412465199390541,0.6016882543975954,0.9392037650810205,0.3358025988007048,-1.4695613354951813,1,0.28215493771141004,-1.7134204962001938,1
ENSG00000179583,CIITA,0.041057492972746,-1.8850980865639682,2.0711080422735465e-08,0.06598418714233138,-1.1740840954573462,0.004620623919564039,0.05239744032168917,-1.5106078594976249,0.0036791764295510255,0.06730732748996858,-1.1782091667905448,2.7096808015232136e-05,0.12250266440979203,-0.31461281703985255,0.07670156131116661,0.1817961970837443,0.34109021342104384,0.24374247006133476,0.2312389470724779,0.6750874455907603,0.4341450129064323,1.441165003328665,3.791443543925217,2.536715278298264e-72,0.01978241159724517,-2.9327929065210063,1.0641428873997177e-13,0.14505021542951846,-0.005968819070406806,1,0.04648208132090219,-1.8231885129037377,1.2172719526141847e-22,0.049335314675383005,-1.72055691879605,2.7644280426188683e-19,0.1946364484954269,0.4226806327457924,0.6629645065321286,0.07032327488216324,-1.036907879792432,1,0.07549311866484208,-0.9725354955921346,0.057691279341600406,0.1942128253362588,0.42088561987488493,0.5004661178481904,0.1885754158150766,0.3851594925555899,1,0.09195685778836714,-0.6568901158514087,1,0.04292588754666626,-1.7410957439381995,0.6809636135432334,1.1496086158706063,3.1722780021842247,1.5834082752466078e-27,0.02804884367605654,-2.321466860573633,0.6064762614685765,0.050925338770572495,-1.4792629463007119,1,0.3516743114750872,1.2791683463819201,0.8111871144477399,0.04330671601904961,-1.6541648918639114,1,0.0651045854817693,-1.1341732243313016,1,0.04158072766273411,-1.7199808487927912,1
